,MSRP,make,model,year,engine_HP,engine_cylinders,transmission_type,number_of_doors,market_category_luxury,vehicle_style,highway_MPG,city_MPG,popularity
3071,23340,Honda,CR-Z,2014,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3072,21840,Honda,CR-Z,2014,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3073,22490,Honda,CR-Z,2014,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3074,23990,Honda,CR-Z,2014,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3075,21990,Honda,CR-Z,2015,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3076,24140,Honda,CR-Z,2015,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3077,23490,Honda,CR-Z,2015,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3078,20145,Honda,CR-Z,2015,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3079,20795,Honda,CR-Z,2015,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3080,22640,Honda,CR-Z,2015,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3081,22140,Honda,CR-Z,2016,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3082,24440,Honda,CR-Z,2016,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3083,22790,Honda,CR-Z,2016,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3084,20295,Honda,CR-Z,2016,130.0,4.0,manual,2.0,0,2dr Hatchback,38,31,2202
3085,25090,Honda,CR-Z,2016,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3086,20945,Honda,CR-Z,2016,130.0,4.0,automatic,2.0,0,2dr Hatchback,39,36,2202
3087,2000,Toyota,Cressida,1990,190.0,6.0,automatic,4.0,0,Sedan,22,17,2031
3088,2000,Toyota,Cressida,1991,190.0,6.0,automatic,4.0,0,Sedan,22,17,2031
3089,2000,Toyota,Cressida,1992,190.0,6.0,automatic,4.0,0,Sedan,22,17,2031
3090,29145,Chrysler,Crossfire,2006,215.0,6.0,manual,2.0,0,Coupe,23,15,1013
3091,38545,Chrysler,Crossfire,2006,215.0,6.0,manual,2.0,0,Convertible,23,15,1013
3092,49470,Chrysler,Crossfire,2006,330.0,6.0,automatic,2.0,0,Convertible,22,15,1013
3093,34195,Chrysler,Crossfire,2006,215.0,6.0,manual,2.0,0,Coupe,23,15,1013
3094,45170,Chrysler,Crossfire,2006,330.0,6.0,automatic,2.0,0,Coupe,22,15,1013
3095,34185,Chrysler,Crossfire,2006,215.0,6.0,manual,2.0,0,Convertible,23,15,1013
3096,38955,Chrysler,Crossfire,2007,215.0,6.0,manual,2.0,0,Convertible,23,15,1013
3097,34595,Chrysler,Crossfire,2007,215.0,6.0,manual,2.0,0,Convertible,23,15,1013
3098,29510,Chrysler,Crossfire,2007,215.0,6.0,manual,2.0,0,2dr Hatchback,23,15,1013
3099,34560,Chrysler,Crossfire,2007,215.0,6.0,manual,2.0,0,2dr Hatchback,23,15,1013
3100,39130,Chrysler,Crossfire,2008,215.0,6.0,manual,2.0,0,Convertible,23,15,1013
3101,34735,Chrysler,Crossfire,2008,215.0,6.0,manual,2.0,0,2dr Hatchback,23,15,1013
3102,33540,Honda,Crosstour,2013,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3103,37090,Honda,Crosstour,2013,278.0,6.0,automatic,4.0,0,4dr Hatchback,28,19,2202
3104,30890,Honda,Crosstour,2013,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3105,33015,Honda,Crosstour,2013,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3106,35640,Honda,Crosstour,2013,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3107,27230,Honda,Crosstour,2013,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3108,34990,Honda,Crosstour,2013,278.0,6.0,automatic,4.0,0,4dr Hatchback,28,19,2202
3109,30915,Honda,Crosstour,2013,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3110,33690,Honda,Crosstour,2014,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3111,33165,Honda,Crosstour,2014,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3112,31065,Honda,Crosstour,2014,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3113,27380,Honda,Crosstour,2014,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3114,35790,Honda,Crosstour,2014,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3115,35140,Honda,Crosstour,2014,278.0,6.0,automatic,4.0,0,4dr Hatchback,28,19,2202
3116,37240,Honda,Crosstour,2014,278.0,6.0,automatic,4.0,0,4dr Hatchback,28,19,2202
3117,31040,Honda,Crosstour,2014,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3118,33315,Honda,Crosstour,2015,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3119,37390,Honda,Crosstour,2015,278.0,6.0,automatic,4.0,0,4dr Hatchback,28,19,2202
3120,35940,Honda,Crosstour,2015,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3121,31190,Honda,Crosstour,2015,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3122,31215,Honda,Crosstour,2015,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3123,35290,Honda,Crosstour,2015,278.0,6.0,automatic,4.0,0,4dr Hatchback,28,19,2202
3124,27530,Honda,Crosstour,2015,192.0,4.0,automatic,4.0,0,4dr Hatchback,31,22,2202
3125,33840,Honda,Crosstour,2015,278.0,6.0,automatic,4.0,0,4dr Hatchback,30,20,2202
3126,26395,Subaru,Crosstrek,2016,160.0,4.0,automatic,4.0,0,4dr SUV,34,30,640
3127,22395,Subaru,Crosstrek,2016,148.0,4.0,manual,4.0,0,4dr SUV,31,23,640
3128,25095,Subaru,Crosstrek,2016,148.0,4.0,automatic,4.0,0,4dr SUV,34,26,640
3129,23395,Subaru,Crosstrek,2016,148.0,4.0,automatic,4.0,0,4dr SUV,34,26,640
3130,21595,Subaru,Crosstrek,2016,148.0,4.0,manual,4.0,0,4dr SUV,31,23,640
3131,29995,Subaru,Crosstrek,2016,160.0,4.0,automatic,4.0,0,4dr SUV,34,30,640
3132,22495,Subaru,Crosstrek,2017,148.0,4.0,manual,4.0,0,4dr SUV,30,23,640
3133,23495,Subaru,Crosstrek,2017,148.0,4.0,automatic,4.0,0,4dr SUV,33,26,640
3134,25195,Subaru,Crosstrek,2017,148.0,4.0,automatic,4.0,0,4dr SUV,33,26,640
3135,21695,Subaru,Crosstrek,2017,148.0,4.0,manual,4.0,0,4dr SUV,30,23,640
3136,29205,Ford,Crown Victoria,2009,224.0,8.0,automatic,4.0,0,Sedan,24,16,5657
3137,29905,Ford,Crown Victoria,2010,224.0,8.0,automatic,4.0,0,Sedan,24,16,5657
3138,29905,Ford,Crown Victoria,2011,239.0,8.0,automatic,4.0,0,Sedan,24,16,5657
3139,20195,Chevrolet,Cruze Limited,2016,138.0,4.0,manual,4.0,0,Sedan,42,28,1385
3140,17845,Chevrolet,Cruze Limited,2016,138.0,4.0,manual,4.0,0,Sedan,36,25,1385
3141,24370,Chevrolet,Cruze Limited,2016,138.0,4.0,automatic,4.0,0,Sedan,38,26,1385
3142,23370,Chevrolet,Cruze Limited,2016,138.0,4.0,automatic,4.0,0,Sedan,38,26,1385
3143,19165,Chevrolet,Cruze Limited,2016,138.0,4.0,manual,4.0,0,Sedan,38,26,1385
3144,21470,Chevrolet,Cruze Limited,2016,138.0,4.0,automatic,4.0,0,Sedan,39,26,1385
3145,16120,Chevrolet,Cruze Limited,2016,138.0,4.0,manual,4.0,0,Sedan,36,25,1385
3146,20195,Chevrolet,Cruze Limited,2016,138.0,4.0,automatic,4.0,0,Sedan,38,26,1385
3147,18970,Chevrolet,Cruze Limited,2016,138.0,4.0,automatic,4.0,0,Sedan,35,22,1385
3148,16170,Chevrolet,Cruze,2015,138.0,4.0,manual,4.0,0,Sedan,36,25,1385
3149,23270,Chevrolet,Cruze,2015,138.0,4.0,automatic,4.0,0,Sedan,38,26,1385
3150,20095,Chevrolet,Cruze,2015,138.0,4.0,manual,4.0,0,Sedan,42,28,1385
3151,17745,Chevrolet,Cruze,2015,138.0,4.0,manual,4.0,0,Sedan,36,25,1385
3152,20095,Chevrolet,Cruze,2015,138.0,4.0,automatic,4.0,0,Sedan,38,26,1385
3153,24270,Chevrolet,Cruze,2015,138.0,4.0,automatic,4.0,0,Sedan,38,26,1385
3154,18870,Chevrolet,Cruze,2015,138.0,4.0,automatic,4.0,0,Sedan,35,22,1385
3155,19065,Chevrolet,Cruze,2015,138.0,4.0,manual,4.0,0,Sedan,38,26,1385
3156,21370,Chevrolet,Cruze,2015,138.0,4.0,automatic,4.0,0,Sedan,39,26,1385
3157,25660,Chevrolet,Cruze,2015,148.0,4.0,automatic,4.0,0,Sedan,46,27,1385
3158,19120,Chevrolet,Cruze,2016,153.0,4.0,automatic,4.0,0,Sedan,42,30,1385
3159,18120,Chevrolet,Cruze,2016,153.0,4.0,manual,4.0,0,Sedan,41,29,1385
3160,16620,Chevrolet,Cruze,2016,153.0,4.0,manual,4.0,0,Sedan,41,29,1385
3161,21120,Chevrolet,Cruze,2016,153.0,4.0,automatic,4.0,0,Sedan,42,30,1385
3162,19820,Chevrolet,Cruze,2016,153.0,4.0,manual,4.0,0,Sedan,41,29,1385
3163,23120,Chevrolet,Cruze,2016,153.0,4.0,automatic,4.0,0,Sedan,42,30,1385
3164,21920,Chevrolet,Cruze,2017,153.0,4.0,automatic,4.0,0,4dr Hatchback,38,29,1385
3165,21240,Chevrolet,Cruze,2017,153.0,4.0,manual,4.0,0,4dr Hatchback,37,28,1385
3166,21450,Chevrolet,Cruze,2017,153.0,4.0,automatic,4.0,0,Sedan,40,30,1385
3167,16975,Chevrolet,Cruze,2017,153.0,4.0,manual,4.0,0,Sedan,39,28,1385
3168,18525,Chevrolet,Cruze,2017,153.0,4.0,manual,4.0,0,Sedan,39,28,1385
3169,23475,Chevrolet,Cruze,2017,153.0,4.0,automatic,4.0,0,Sedan,39,29,1385
3170,20150,Chevrolet,Cruze,2017,153.0,4.0,manual,4.0,0,Sedan,39,28,1385
3171,19525,Chevrolet,Cruze,2017,153.0,4.0,automatic,4.0,0,Sedan,40,30,1385
3172,23945,Chevrolet,Cruze,2017,153.0,4.0,automatic,4.0,0,4dr Hatchback,37,28,1385
3173,32200,Lexus,CT 200h,2015,134.0,4.0,automatic,4.0,1,4dr Hatchback,40,43,454
3174,31250,Lexus,CT 200h,2016,134.0,4.0,automatic,4.0,1,4dr Hatchback,40,43,454
3175,31250,Lexus,CT 200h,2017,134.0,4.0,automatic,4.0,1,4dr Hatchback,40,43,454
3176,58395,Cadillac,CT6,2016,265.0,4.0,automatic,4.0,1,Sedan,31,22,1624
3177,67570,Cadillac,CT6,2016,404.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3178,60395,Cadillac,CT6,2016,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3179,55495,Cadillac,CT6,2016,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3180,63570,Cadillac,CT6,2016,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3181,53495,Cadillac,CT6,2016,265.0,4.0,automatic,4.0,1,Sedan,31,22,1624
3182,87465,Cadillac,CT6,2016,404.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3183,83465,Cadillac,CT6,2016,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3184,64395,Cadillac,CT6,2016,404.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3185,64395,Cadillac,CT6,2017,404.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3186,63595,Cadillac,CT6,2017,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3187,87495,Cadillac,CT6,2017,404.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3188,53495,Cadillac,CT6,2017,265.0,4.0,automatic,4.0,1,Sedan,30,22,1624
3189,60395,Cadillac,CT6,2017,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3190,58395,Cadillac,CT6,2017,265.0,4.0,automatic,4.0,1,Sedan,30,22,1624
3191,67595,Cadillac,CT6,2017,404.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3192,83495,Cadillac,CT6,2017,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3193,55495,Cadillac,CT6,2017,335.0,6.0,automatic,4.0,1,Sedan,27,18,1624
3194,40615,Cadillac,CTS Coupe,2012,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3195,48150,Cadillac,CTS Coupe,2012,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3196,38715,Cadillac,CTS Coupe,2012,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3197,43950,Cadillac,CTS Coupe,2012,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3198,45850,Cadillac,CTS Coupe,2012,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3199,50050,Cadillac,CTS Coupe,2012,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3200,40805,Cadillac,CTS Coupe,2013,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3201,43950,Cadillac,CTS Coupe,2013,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3202,50050,Cadillac,CTS Coupe,2013,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3203,45850,Cadillac,CTS Coupe,2013,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3204,38905,Cadillac,CTS Coupe,2013,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3205,48150,Cadillac,CTS Coupe,2013,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3206,39495,Cadillac,CTS Coupe,2014,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3207,49995,Cadillac,CTS Coupe,2014,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3208,47995,Cadillac,CTS Coupe,2014,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3209,45795,Cadillac,CTS Coupe,2014,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3210,41495,Cadillac,CTS Coupe,2014,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3211,43795,Cadillac,CTS Coupe,2014,318.0,6.0,automatic,2.0,1,Coupe,27,18,1624
3212,63215,Cadillac,CTS-V Coupe,2013,556.0,8.0,manual,2.0,1,Coupe,19,14,1624
3213,63600,Cadillac,CTS-V Coupe,2014,556.0,8.0,manual,2.0,1,Coupe,19,14,1624
3214,69900,Cadillac,CTS-V Coupe,2015,556.0,8.0,manual,2.0,1,Coupe,19,14,1624
3215,63215,Cadillac,CTS-V Wagon,2012,556.0,8.0,manual,4.0,1,Wagon,19,14,1624
3216,63215,Cadillac,CTS-V Wagon,2013,556.0,8.0,manual,4.0,1,Wagon,19,14,1624
3217,63600,Cadillac,CTS-V Wagon,2014,556.0,8.0,manual,4.0,1,Wagon,19,14,1624
3218,63600,Cadillac,CTS-V,2014,556.0,8.0,manual,4.0,1,Sedan,19,14,1624
3219,83995,Cadillac,CTS-V,2016,640.0,8.0,automatic,4.0,1,Sedan,21,14,1624
3220,85995,Cadillac,CTS-V,2017,640.0,8.0,automatic,4.0,1,Sedan,21,14,1624
3221,39015,Cadillac,CTS Wagon,2012,270.0,6.0,automatic,4.0,1,Wagon,27,18,1624
3222,44190,Cadillac,CTS Wagon,2012,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3223,40915,Cadillac,CTS Wagon,2012,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3224,44050,Cadillac,CTS Wagon,2012,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3225,51650,Cadillac,CTS Wagon,2012,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3226,42150,Cadillac,CTS Wagon,2012,270.0,6.0,automatic,4.0,1,Wagon,27,18,1624
3227,49750,Cadillac,CTS Wagon,2012,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3228,46090,Cadillac,CTS Wagon,2012,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3229,44190,Cadillac,CTS Wagon,2013,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3230,42150,Cadillac,CTS Wagon,2013,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3231,41105,Cadillac,CTS Wagon,2013,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3232,49750,Cadillac,CTS Wagon,2013,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3233,46090,Cadillac,CTS Wagon,2013,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3234,39205,Cadillac,CTS Wagon,2013,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3235,51650,Cadillac,CTS Wagon,2013,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3236,44050,Cadillac,CTS Wagon,2013,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3237,49795,Cadillac,CTS Wagon,2014,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3238,44095,Cadillac,CTS Wagon,2014,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3239,42195,Cadillac,CTS Wagon,2014,270.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3240,46095,Cadillac,CTS Wagon,2014,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3241,44195,Cadillac,CTS Wagon,2014,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3242,51695,Cadillac,CTS Wagon,2014,318.0,6.0,automatic,4.0,1,Wagon,26,18,1624
3243,54970,Cadillac,CTS,2015,321.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3244,51270,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,30,20,1624
3245,53270,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,28,19,1624
3246,62070,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,28,19,1624
3247,63770,Cadillac,CTS,2015,321.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3248,61770,Cadillac,CTS,2015,321.0,6.0,automatic,4.0,1,Sedan,29,18,1624
3249,69340,Cadillac,CTS,2015,420.0,6.0,automatic,4.0,1,Sedan,24,16,1624
3250,47345,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,28,19,1624
3251,59370,Cadillac,CTS,2015,321.0,6.0,automatic,4.0,1,Sedan,26,18,1624
3252,45345,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,30,20,1624
3253,55670,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,30,20,1624
3254,57670,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,28,19,1624
3255,60070,Cadillac,CTS,2015,272.0,4.0,automatic,4.0,1,Sedan,30,20,1624
3256,52970,Cadillac,CTS,2015,321.0,6.0,automatic,4.0,1,Sedan,29,18,1624
3257,57370,Cadillac,CTS,2015,321.0,6.0,automatic,4.0,1,Sedan,29,18,1624
3258,59340,Cadillac,CTS,2015,420.0,6.0,automatic,4.0,1,Sedan,24,16,1624
3259,58285,Cadillac,CTS,2016,335.0,6.0,automatic,4.0,1,Sedan,30,20,1624
3260,45560,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,31,21,1624
3261,60685,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,31,21,1624
3262,59955,Cadillac,CTS,2016,420.0,6.0,automatic,4.0,1,Sedan,24,16,1624
3263,51285,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,31,21,1624
3264,69955,Cadillac,CTS,2016,420.0,6.0,automatic,4.0,1,Sedan,24,16,1624
3265,53285,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,29,21,1624
3266,60285,Cadillac,CTS,2016,335.0,6.0,automatic,4.0,1,Sedan,28,19,1624
3267,53285,Cadillac,CTS,2016,335.0,6.0,automatic,4.0,1,Sedan,30,20,1624
3268,62685,Cadillac,CTS,2016,335.0,6.0,automatic,4.0,1,Sedan,30,20,1624
3269,58285,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,29,21,1624
3270,64685,Cadillac,CTS,2016,335.0,6.0,automatic,4.0,1,Sedan,28,19,1624
3271,62685,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,29,21,1624
3272,56285,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,31,21,1624
3273,55285,Cadillac,CTS,2016,335.0,6.0,automatic,4.0,1,Sedan,28,19,1624
3274,47560,Cadillac,CTS,2016,268.0,4.0,automatic,4.0,1,Sedan,29,21,1624
3275,61195,Cadillac,CTS,2017,335.0,6.0,automatic,4.0,1,Sedan,27,19,1624
3276,51695,Cadillac,CTS,2017,268.0,4.0,automatic,4.0,1,Sedan,30,22,1624
3277,70795,Cadillac,CTS,2017,420.0,6.0,automatic,4.0,1,Sedan,24,16,1624
3278,47995,Cadillac,CTS,2017,268.0,4.0,automatic,4.0,1,Sedan,29,21,1624
3279,55695,Cadillac,CTS,2017,335.0,6.0,automatic,4.0,1,Sedan,27,19,1624
3280,59195,Cadillac,CTS,2017,335.0,6.0,automatic,4.0,1,Sedan,30,20,1624
3281,53695,Cadillac,CTS,2017,335.0,6.0,automatic,4.0,1,Sedan,30,20,1624
3282,53695,Cadillac,CTS,2017,268.0,4.0,automatic,4.0,1,Sedan,29,21,1624
3283,60695,Cadillac,CTS,2017,420.0,6.0,automatic,4.0,1,Sedan,24,16,1624
3284,45995,Cadillac,CTS,2017,268.0,4.0,automatic,4.0,1,Sedan,30,22,1624
3285,14980,Nissan,Cube,2012,122.0,4.0,manual,4.0,0,Wagon,30,25,2009
3286,18680,Nissan,Cube,2012,122.0,4.0,automatic,4.0,0,Wagon,31,27,2009
3287,16580,Nissan,Cube,2012,122.0,4.0,manual,4.0,0,Wagon,30,25,2009
3288,17580,Nissan,Cube,2012,122.0,4.0,automatic,4.0,0,Wagon,31,27,2009
3289,16760,Nissan,Cube,2013,122.0,4.0,manual,4.0,0,Wagon,30,25,2009
3290,18860,Nissan,Cube,2013,122.0,4.0,automatic,4.0,0,Wagon,31,27,2009
3291,17760,Nissan,Cube,2013,122.0,4.0,automatic,4.0,0,Wagon,31,27,2009
3292,19000,Nissan,Cube,2014,122.0,4.0,automatic,4.0,0,Wagon,31,27,2009
3293,16900,Nissan,Cube,2014,122.0,4.0,manual,4.0,0,Wagon,30,25,2009
3294,17900,Nissan,Cube,2014,122.0,4.0,automatic,4.0,0,Wagon,31,27,2009
3295,2000,Oldsmobile,Custom Cruiser,1990,140.0,8.0,automatic,4.0,0,Wagon,22,15,26
3296,2000,Oldsmobile,Custom Cruiser,1991,170.0,8.0,automatic,4.0,0,Wagon,23,15,26
3297,2000,Oldsmobile,Custom Cruiser,1992,170.0,8.0,automatic,4.0,0,Wagon,23,15,26
3298,2000,Oldsmobile,Cutlass Calais,1990,110.0,4.0,manual,4.0,0,Sedan,30,19,26
3299,2000,Oldsmobile,Cutlass Calais,1990,160.0,4.0,automatic,4.0,0,Sedan,28,20,26
3300,2000,Oldsmobile,Cutlass Calais,1990,180.0,4.0,manual,4.0,0,Sedan,29,19,26
3301,2000,Oldsmobile,Cutlass Calais,1990,110.0,4.0,manual,2.0,0,Coupe,30,19,26
3302,2000,Oldsmobile,Cutlass Calais,1990,180.0,4.0,manual,2.0,0,Coupe,29,19,26
3303,2000,Oldsmobile,Cutlass Calais,1990,160.0,4.0,automatic,2.0,0,Coupe,28,20,26
3304,2000,Oldsmobile,Cutlass Calais,1990,110.0,4.0,manual,2.0,0,Coupe,30,19,26
3305,2000,Oldsmobile,Cutlass Calais,1990,110.0,4.0,manual,4.0,0,Sedan,30,19,26
3306,2000,Oldsmobile,Cutlass Calais,1991,110.0,4.0,manual,4.0,0,Sedan,31,19,26
3307,2000,Oldsmobile,Cutlass Calais,1991,110.0,4.0,manual,2.0,0,Coupe,31,19,26
3308,2000,Oldsmobile,Cutlass Calais,1991,160.0,4.0,automatic,4.0,0,Sedan,30,21,26
3309,2000,Oldsmobile,Cutlass Calais,1991,160.0,4.0,automatic,2.0,0,Coupe,30,21,26
3310,2000,Oldsmobile,Cutlass Calais,1991,110.0,4.0,manual,2.0,0,Coupe,31,19,26
3311,2000,Oldsmobile,Cutlass Calais,1991,180.0,4.0,manual,2.0,0,Coupe,30,21,26
3312,2000,Oldsmobile,Cutlass Calais,1991,180.0,4.0,manual,4.0,0,Sedan,30,21,26
3313,2000,Oldsmobile,Cutlass Calais,1991,110.0,4.0,manual,4.0,0,Sedan,31,19,26
3314,2000,Oldsmobile,Cutlass Ciera,1992,160.0,6.0,automatic,4.0,0,Sedan,24,17,26
3315,2000,Oldsmobile,Cutlass Ciera,1992,160.0,6.0,automatic,4.0,0,Wagon,27,17,26
3316,2000,Oldsmobile,Cutlass Ciera,1992,110.0,4.0,automatic,4.0,0,Wagon,28,19,26
3317,2000,Oldsmobile,Cutlass Ciera,1992,110.0,4.0,automatic,4.0,0,Sedan,28,19,26
3318,2000,Oldsmobile,Cutlass Ciera,1993,160.0,4.0,automatic,4.0,0,Sedan,28,21,26
3319,2000,Oldsmobile,Cutlass Ciera,1993,160.0,6.0,automatic,4.0,0,Wagon,26,18,26
3320,2000,Oldsmobile,Cutlass Ciera,1993,160.0,4.0,automatic,4.0,0,Wagon,26,18,26
3321,2000,Oldsmobile,Cutlass Ciera,1993,160.0,6.0,automatic,4.0,0,Sedan,24,17,26
3322,2000,Oldsmobile,Cutlass Ciera,1994,120.0,4.0,automatic,4.0,0,Sedan,28,22,26
3323,2000,Oldsmobile,Cutlass Ciera,1994,120.0,6.0,automatic,4.0,0,Sedan,26,17,26
3324,2000,Oldsmobile,Cutlass Ciera,1994,160.0,6.0,automatic,4.0,0,Wagon,26,17,26
3325,2000,Oldsmobile,Cutlass Ciera,1994,160.0,6.0,automatic,4.0,0,Wagon,26,17,26
3326,2000,Oldsmobile,Cutlass Supreme,1995,160.0,6.0,automatic,2.0,0,Coupe,26,17,26
3327,2000,Oldsmobile,Cutlass Supreme,1995,160.0,6.0,automatic,2.0,0,Convertible,26,17,26
3328,2000,Oldsmobile,Cutlass Supreme,1995,160.0,6.0,automatic,4.0,0,Sedan,26,17,26
3329,2000,Oldsmobile,Cutlass Supreme,1996,160.0,6.0,automatic,4.0,0,Sedan,26,18,26
3330,2000,Oldsmobile,Cutlass Supreme,1996,160.0,6.0,automatic,2.0,0,Coupe,26,18,26
3331,2000,Oldsmobile,Cutlass Supreme,1997,160.0,6.0,automatic,4.0,0,Sedan,26,18,26
3332,2000,Oldsmobile,Cutlass Supreme,1997,160.0,6.0,automatic,2.0,0,Coupe,26,18,26
3333,2000,Oldsmobile,Cutlass,1997,155.0,6.0,automatic,4.0,0,Sedan,26,18,26
3334,2000,Oldsmobile,Cutlass,1997,155.0,6.0,automatic,4.0,0,Sedan,26,18,26
3335,2000,Oldsmobile,Cutlass,1998,155.0,6.0,automatic,4.0,0,Sedan,27,17,26
3336,2079,Oldsmobile,Cutlass,1998,155.0,6.0,automatic,4.0,0,Sedan,27,17,26
3337,2045,Oldsmobile,Cutlass,1999,150.0,6.0,automatic,4.0,0,Sedan,26,17,26
3338,2148,Oldsmobile,Cutlass,1999,150.0,6.0,automatic,4.0,0,Sedan,26,17,26
